AT,AP,AH,AFDP,GTEP,TIT,TAT,CDP
12.191,1014.6,85.099,4.8406,32.163,1100.3,530.68,13.953
12.191,1014.8,84.394,4.9099,32.52,1100.1,529.7,13.958
11.54,1014.8,87.054,4.8542,32.365,1099.6,530.73,13.812
11.164,1015.0,88.378,5.0159,33.272,1100.0,527.34,14.106
7.7408,1016.0,89.729,3.7537,23.76,1084.4,549.73,11.944
7.3334,1016.1,91.403,3.7312,23.642,1083.9,549.69,11.802
7.1875,1016.1,92.407,3.7739,23.848,1085.2,549.88,11.819
7.808,1016.3,92.77,3.7907,23.949,1085.4,549.88,11.891
8.278,1016.0,91.45,3.8328,23.971,1085.5,550.09,11.99
8.5484,1015.7,92.484,3.9103,24.07,1086.1,549.9,11.985
8.6131,1015.8,91.511,3.8863,23.969,1085.6,549.74,11.862
8.5669,1016.1,92.252,3.8557,23.978,1085.3,549.59,11.739
8.6192,1016.5,91.89,4.236,26.967,1090.4,542.89,12.631
8.9742,1016.6,93.076,4.8948,32.06,1099.9,530.64,13.844
9.4873,1016.9,94.757,4.9216,32.068,1100.2,530.75,13.839
10.947,1016.8,94.616,4.9238,32.13,1100.2,530.87,13.954
12.181,1016.7,91.87,4.9464,32.139,1100.5,530.64,13.999
12.928,1016.2,92.136,3.9124,24.27,1086.3,549.32,11.931
13.434,1015.8,87.9,5.0072,32.45,1099.8,529.72,13.931
14.02,1015.6,82.442,4.8757,31.567,1099.8,532.22,13.771
14.44,1015.5,79.78,4.9061,31.891,1099.9,531.51,13.801
14.376,1015.5,81.235,4.8708,31.707,1100.2,532.64,13.782
14.075,1015.5,82.805,4.9357,32.115,1100.1,531.34,13.876
13.545,1015.7,86.679,5.0667,33.188,1099.9,527.98,14.093
12.542,1015.7,84.288,4.9666,32.751,1100.1,529.15,14.005
11.638,1015.5,87.048,4.9909,33.144,1100.1,527.8,14.133
12.035,1015.3,85.392,4.9852,33.011,1099.9,528.33,14.075
12.446,1015.4,82.611,4.9702,32.775,1100.0,529.47,14.021
12.695,1015.3,81.757,3.9165,24.903,1088.4,549.42,12.168
12.85,1015.2,80.562,3.849,24.37,1086.8,549.73,12.028
12.203,1015.1,82.65,3.812,24.108,1084.9,549.85,11.859
11.746,1015.1,84.546,3.7537,24.084,1084.9,550.29,11.857
11.514,1015.0,85.971,3.828,24.154,1085.7,549.86,11.933
11.972,1014.4,86.453,3.8505,24.166,1085.9,549.96,11.861
12.716,1014.3,84.082,3.8794,24.263,1086.0,550.33,11.886
12.544,1014.5,84.166,3.8602,24.221,1086.1,550.03,11.821
12.426,1014.7,84.991,3.8426,24.074,1085.0,550.29,11.816
12.539,1014.7,86.074,4.5782,29.613,1093.2,536.34,13.189
12.887,1014.7,83.334,4.9039,32.218,1099.8,531.32,13.778
13.323,1014.6,82.866,4.8739,31.603,1100.4,533.08,13.738
13.615,1014.2,85.054,4.9354,31.959,1099.9,531.61,13.796
13.813,1013.7,88.161,4.9017,31.655,1100.0,532.83,13.749
13.818,1013.2,90.112,4.9899,32.222,1100.0,531.26,13.838
14.043,1013.3,89.537,4.9389,31.848,1099.8,532.78,13.82
13.926,1013.4,89.864,4.9312,32.009,1100.1,531.91,13.805
13.83,1013.3,90.439,4.9438,31.801,1100.4,533.19,13.82
13.801,1013.1,90.589,4.9527,31.935,1100.2,532.08,13.767
13.896,1013.1,89.908,4.8827,31.603,1099.8,533.4,13.706
13.949,1013.2,90.775,4.916,31.727,1100.0,532.8,13.731
14.403,1013.0,90.502,4.9115,31.637,1100.2,533.13,13.795
14.805,1012.9,88.349,4.963,32.096,1099.9,531.67,13.796
14.778,1012.8,86.911,3.9239,24.308,1086.3,550.2,11.953
13.779,1012.7,87.42,3.9556,24.77,1088.5,550.14,12.015
13.085,1012.2,87.985,3.8897,24.392,1086.2,550.07,11.993
13.135,1011.7,90.343,3.8854,24.199,1085.1,550.0,11.817
12.975,1011.8,89.553,3.9006,24.316,1085.9,549.87,11.964
13.252,1011.4,90.975,3.906,24.292,1085.7,550.09,11.875
14.153,1010.6,89.815,3.95,24.321,1086.5,549.61,11.852
14.576,1010.1,87.029,3.9691,24.284,1086.4,550.12,11.83
14.717,1009.9,88.342,3.9776,24.268,1086.4,549.84,11.808
14.648,1009.6,88.344,3.9923,24.296,1086.4,550.1,11.785
14.919,1009.3,85.442,4.0097,24.289,1086.6,550.26,11.763
15.883,1009.1,80.955,4.0799,24.299,1085.8,550.09,11.927
15.964,1009.7,83.96,4.0484,24.41,1086.9,550.38,11.935
14.647,1009.2,92.899,4.0307,24.27,1086.2,550.27,11.936
14.526,1009.0,94.011,4.0255,24.251,1086.3,549.83,12.013
14.485,1008.8,95.163,4.0824,24.528,1087.4,550.1,11.937
14.727,1009.0,89.757,4.0332,24.307,1086.4,550.19,11.944
14.401,1009.0,86.758,3.9462,24.27,1086.5,549.84,11.991
14.32,1009.3,90.095,3.9901,24.518,1086.8,549.58,12.096
13.978,1009.6,89.118,4.9692,31.949,1099.7,532.13,13.701
13.585,1010.2,89.664,3.9199,24.507,1087.0,549.95,11.868
13.89,1010.5,88.325,3.8074,24.268,1084.9,550.0,11.813
12.157,1011.1,89.609,3.8501,24.067,1085.1,550.31,11.906
10.013,1010.8,89.282,3.7544,23.616,1082.6,550.02,11.676
9.4511,1010.4,90.107,3.7723,23.705,1083.6,550.01,11.84
8.3283,1011.5,95.077,3.7752,23.625,1083.5,549.95,11.918
7.4789,1010.8,96.901,3.7823,23.541,1083.0,549.96,11.847
7.1925,1010.7,96.428,3.7695,23.535,1083.0,549.98,11.775
7.0393,1010.8,96.453,3.7617,23.545,1083.0,549.94,11.746
7.2172,1010.7,96.103,3.7674,23.588,1083.2,549.96,11.753
7.6758,1010.8,95.935,3.7785,23.663,1083.2,549.97,11.742
7.9616,1011.1,94.24,3.8283,24.103,1085.8,549.96,11.843
8.3524,1011.7,93.474,5.0383,33.218,1100.0,527.79,14.056
8.8093,1011.8,93.008,4.9892,32.736,1100.1,529.06,14.033
9.2692,1012.2,92.001,4.9745,32.7,1100.0,528.98,14.008
9.3438,1012.1,90.811,4.9447,32.354,1100.3,529.83,14.024
9.2048,1011.9,89.864,4.9884,32.669,1099.9,528.34,14.049
8.9018,1011.7,90.261,4.9635,32.494,1099.9,529.43,13.98
8.7658,1011.5,89.577,5.0184,32.847,1099.9,528.03,14.037
8.6679,1011.8,89.402,4.976,32.566,1100.4,528.66,14.066
8.5987,1011.8,89.449,5.0171,32.869,1100.2,527.83,14.075
8.3521,1011.8,90.254,4.9651,32.316,1099.7,529.94,13.862
8.2285,1011.9,90.595,4.974,32.567,1100.1,528.92,14.015
8.2809,1011.5,89.787,4.9731,32.696,1100.3,528.31,14.082
8.3435,1010.8,90.009,5.008,32.935,1100.3,527.8,14.152
8.532,1009.8,90.948,5.0247,33.0,1099.9,527.61,14.178
8.2247,1009.1,95.609,5.0552,32.978,1100.1,527.97,14.081
7.9803,1008.7,98.652,5.0631,32.991,1099.5,527.95,14.062
7.9837,1008.1,99.555,3.7737,23.307,1081.9,549.76,11.666
7.9106,1008.0,99.48,3.7625,23.264,1081.8,549.83,11.624
7.785,1008.2,99.172,3.8168,23.616,1083.6,549.92,11.891
7.5117,1008.1,98.133,3.7824,23.488,1083.0,550.0,11.818
7.3019,1008.2,96.438,3.7666,23.476,1082.9,550.02,11.745
7.2812,1008.3,95.96,3.7708,23.475,1082.9,550.0,11.672
7.2218,1008.4,94.642,3.7509,23.425,1082.6,550.09,11.598
6.8968,1008.2,93.336,3.7909,23.888,1083.3,548.85,11.865
6.7758,1008.3,93.029,5.1192,33.864,1099.9,524.78,14.251
6.8688,1008.6,91.438,4.9806,32.82,1099.8,527.6,14.088
7.0694,1008.7,90.509,4.9524,32.602,1100.3,528.48,14.167
7.1122,1008.8,87.765,4.9878,32.958,1100.0,527.2,14.129
6.7531,1008.3,87.419,4.9278,32.718,1100.3,527.93,14.167
6.3999,1007.8,86.545,4.9859,33.195,1100.1,526.84,14.176
5.9429,1007.8,86.326,4.9511,33.041,1100.3,526.95,14.226
5.4257,1007.5,86.272,4.9562,33.405,1100.1,525.8,14.223
4.6971,1007.4,91.016,4.9391,33.258,1100.4,526.53,14.265
4.1467,1007.6,95.693,5.0271,33.492,1099.8,525.4,14.202
3.9427,1008.1,97.486,5.065,33.263,1100.2,526.06,14.225
3.9986,1008.5,97.208,5.0982,33.651,1100.1,524.88,14.304
4.1496,1008.8,96.684,5.1284,33.772,1100.1,524.36,14.377
4.2385,1009.3,96.743,5.1359,33.82,1100.1,523.99,14.38
3.9975,1009.6,97.161,5.1162,33.615,1100.1,524.76,14.346
3.9917,1009.7,96.811,5.1226,33.62,1099.7,524.56,14.331
4.2277,1009.9,93.961,3.7761,23.387,1082.5,549.44,11.754
4.5002,1010.2,90.598,3.8312,23.585,1084.7,549.73,11.882
4.3771,1010.8,91.264,3.8257,23.523,1084.9,550.06,11.791
4.0772,1011.1,93.008,3.8324,23.49,1084.7,550.04,11.749
4.1564,1011.4,91.269,3.8326,23.55,1084.6,550.06,11.708
4.3561,1011.5,89.042,3.8405,23.567,1084.5,549.94,11.666
4.4922,1011.9,87.454,3.8095,23.538,1083.9,550.17,11.65
4.7781,1012.3,85.267,3.8687,23.891,1086.0,549.97,11.871
4.7968,1012.6,85.359,4.9249,32.395,1096.1,527.46,13.908
4.8595,1012.9,87.436,4.9814,32.98,1100.4,527.27,14.106
4.7803,1013.0,89.451,5.0784,33.603,1100.3,524.78,14.291
4.8608,1012.7,91.391,5.0586,33.361,1099.9,525.83,14.211
5.1055,1012.2,92.142,5.0703,33.4,1100.1,525.39,14.258
5.4001,1011.4,91.838,5.0105,32.913,1099.9,527.27,14.107
6.1384,1011.2,90.874,5.045,33.149,1100.0,526.29,14.156
6.7452,1011.3,90.836,5.0136,32.925,1099.6,527.18,14.177
7.1703,1011.5,90.377,5.0502,33.11,1100.1,526.63,14.19
7.1935,1011.5,90.649,4.9923,32.702,1099.6,527.8,13.943
7.141,1011.7,91.836,5.0294,32.838,1100.0,528.05,14.062
6.8359,1011.9,93.755,5.1048,33.13,1100.1,526.87,14.148
6.6964,1012.0,97.391,4.6012,29.1,1093.0,537.17,13.094
6.5686,1012.3,99.081,3.8505,23.516,1083.4,549.86,11.837
6.766,1012.6,98.214,3.8493,23.622,1083.6,549.82,11.83
6.8864,1012.8,96.277,3.8109,23.529,1082.9,550.17,11.693
7.0153,1012.8,93.967,3.812,23.673,1083.6,549.97,11.788
5.8524,1013.1,95.079,3.7753,23.425,1083.3,550.13,11.71
5.1642,1013.5,96.379,3.8051,23.349,1083.0,550.03,11.717
5.1003,1013.8,95.851,3.785,23.412,1083.3,549.88,11.694
5.4117,1014.1,94.553,3.8377,23.564,1083.9,550.13,11.671
5.4251,1014.4,92.932,3.8543,23.596,1084.1,549.92,11.648
5.2061,1014.9,92.304,3.8067,23.389,1082.9,549.76,11.737
5.016,1015.4,92.343,3.8605,23.8,1085.5,550.04,11.797
5.1759,1016.1,92.406,3.9132,24.034,1086.3,549.92,11.934
5.3294,1016.5,92.455,5.3054,35.271,1099.9,519.9,14.574
5.7167,1016.8,92.226,5.1186,33.581,1099.8,525.5,14.308
5.9797,1016.5,91.827,5.1636,34.047,1100.1,524.15,14.33
6.6103,1015.8,92.305,5.1187,33.33,1100.3,527.02,14.262
7.825,1015.6,90.107,5.0081,32.656,1100.0,528.91,14.057
8.208,1015.8,88.994,5.0298,33.049,1100.1,527.68,14.142
8.3568,1016.3,88.822,5.0666,33.309,1099.9,526.57,14.168
7.9557,1016.3,89.168,5.0082,33.023,1099.9,527.78,14.096
7.1863,1016.5,88.609,5.0975,33.587,1100.0,525.68,14.196
6.7158,1016.9,90.468,5.1245,33.69,1100.2,525.26,14.221
6.2824,1016.9,91.06,3.8709,23.789,1084.7,550.04,11.855
5.7675,1016.9,90.649,3.9243,23.822,1085.0,550.17,11.845
5.2219,1017.0,90.749,3.8819,23.844,1085.1,550.25,11.981
5.1186,1017.1,91.706,3.9099,23.778,1084.8,550.02,11.888
5.0959,1017.4,91.485,3.9155,23.921,1086.1,549.81,11.916
5.2282,1017.2,91.809,3.913,23.725,1085.1,550.03,11.757
5.2353,1017.0,91.344,3.9399,23.886,1086.0,550.09,11.91
5.0342,1016.9,91.785,3.9485,23.808,1085.1,549.85,11.843
5.1305,1016.7,91.581,3.9416,23.821,1084.9,549.81,11.837
5.1481,1016.3,91.441,3.952,23.832,1085.0,550.36,11.847
5.4407,1015.9,92.715,3.9586,23.92,1085.2,550.02,11.858
5.9846,1015.9,93.323,3.8956,23.816,1084.6,549.8,11.768
6.4945,1016.3,91.186,3.9151,23.86,1085.1,550.13,11.8
6.5905,1016.5,90.672,3.8694,23.617,1083.8,550.31,11.804
7.2289,1016.5,89.096,4.7425,30.418,1096.6,534.49,13.468
8.1818,1016.7,87.786,5.0207,32.413,1099.8,529.61,14.013
9.6763,1015.5,79.672,5.0671,32.521,1100.2,529.02,14.066
10.554,1014.9,74.871,3.8701,23.672,1084.0,549.89,11.777
11.046,1014.6,71.695,4.3033,26.872,1089.3,542.23,12.637
11.082,1014.4,74.991,5.0218,32.192,1100.2,530.31,13.833
10.897,1014.0,71.986,4.5874,28.999,1091.6,536.27,12.998
10.604,1013.6,75.608,4.3572,27.36,1090.3,540.93,12.723
10.132,1013.6,79.039,5.0397,32.363,1099.8,529.66,13.872
10.024,1014.0,82.681,4.15,25.697,1089.4,546.16,12.343
10.009,1014.0,81.026,4.2026,26.103,1089.6,544.81,12.397
9.8537,1014.0,79.263,3.7994,23.265,1080.3,549.19,11.677
9.8118,1014.1,79.93,3.9049,24.071,1086.7,549.86,12.017
9.6955,1013.8,82.76,3.9079,24.096,1086.5,550.17,11.975
9.5991,1013.6,83.445,3.9095,24.101,1086.7,550.15,11.952
9.359,1013.6,84.631,3.9003,24.094,1086.5,550.02,12.014
9.2014,1013.7,82.96,3.829,23.729,1084.1,550.09,11.948
9.0852,1013.6,81.814,3.8314,23.876,1084.9,549.87,11.901
8.9575,1013.5,81.079,3.8115,23.765,1084.7,550.05,11.876
8.8845,1013.6,80.795,3.8097,23.758,1084.6,550.18,11.851
8.7066,1013.7,79.63,3.8153,23.658,1084.3,549.99,11.826
8.8455,1014.1,78.534,3.8254,23.639,1084.2,549.83,11.807
8.7519,1014.4,79.748,3.8413,23.807,1085.1,549.88,11.822
8.6391,1015.1,83.28,3.7947,23.594,1083.7,549.91,11.811
8.6229,1015.3,84.872,3.8603,23.973,1086.2,550.01,11.906
9.1053,1015.3,74.875,4.2184,26.931,1089.9,542.99,12.601
9.141,1015.2,78.056,5.4009,35.881,1099.9,517.77,14.63
8.8335,1015.1,78.22,4.8809,31.723,1096.6,528.35,13.904
9.2317,1015.0,67.378,5.1136,33.265,1100.0,526.29,14.145
9.5031,1015.1,63.407,5.01,32.622,1100.0,528.64,14.015
8.8846,1015.6,71.515,4.431,28.354,1093.0,539.06,12.909
8.3176,1015.7,73.958,3.8079,23.688,1085.0,549.58,11.896
7.8225,1015.9,75.416,3.7741,23.591,1084.2,549.83,11.737
7.096,1016.4,84.488,3.8012,23.787,1086.0,550.14,11.857
6.5748,1016.6,89.068,3.7691,23.534,1084.5,549.91,11.815
6.3669,1016.8,87.91,3.8331,23.744,1085.9,549.93,11.869
6.019,1017.1,85.871,3.8398,23.893,1086.7,550.17,12.014
5.2055,1017.0,83.81,3.8242,23.867,1086.5,549.88,12.006
4.7427,1016.0,82.98,3.8326,23.591,1085.1,549.89,11.818
4.6404,1016.3,82.845,3.8403,23.482,1084.9,549.8,11.776
4.5034,1016.7,82.384,3.8269,23.304,1084.2,550.08,11.756
4.5008,1017.1,82.671,3.8604,23.466,1084.9,549.78,11.818
5.1002,1017.0,81.239,3.8774,23.596,1085.3,549.93,11.837
6.299,1016.8,77.651,3.8723,23.597,1085.3,550.09,11.859
7.0567,1016.6,75.625,3.7628,23.322,1083.4,550.07,11.881
7.7453,1016.1,72.159,3.7817,23.431,1083.6,549.95,11.903
8.106,1015.7,66.687,3.786,23.446,1083.4,549.87,11.925
8.1465,1015.5,63.686,3.7951,23.54,1084.0,549.68,11.888
8.1627,1015.3,63.135,3.7948,23.577,1083.7,549.89,11.792
7.9658,1015.1,64.983,3.7916,23.629,1083.8,549.99,11.75
7.2061,1015.3,69.526,3.753,23.515,1082.6,549.77,11.632
6.1806,1015.5,73.457,3.7844,23.541,1083.3,549.92,11.73
5.2588,1015.8,76.63,3.7319,23.501,1083.2,550.09,11.683
4.6801,1016.0,78.345,3.7878,23.545,1083.9,550.15,11.86
4.4363,1016.1,78.609,3.8545,23.611,1084.6,550.09,11.899
4.4067,1016.2,79.151,3.842,23.584,1084.4,549.73,11.858
4.0644,1016.2,80.788,3.8398,23.454,1084.1,549.99,11.808
3.6613,1016.3,82.189,3.8753,23.657,1085.2,550.09,11.91
3.4304,1016.2,82.472,3.8578,23.48,1084.5,549.73,11.908
3.1848,1016.2,82.39,3.873,23.597,1084.8,549.94,11.84
2.9468,1016.2,82.461,3.8303,23.325,1084.0,550.15,11.822
2.5856,1016.3,83.449,3.8485,23.558,1084.7,549.65,11.799
2.3981,1016.5,83.047,3.8981,23.642,1085.5,549.74,11.742
2.3323,1016.9,82.301,3.9163,23.533,1085.3,549.9,11.709
2.3419,1017.4,81.786,3.9062,23.471,1085.3,550.16,11.846
2.8864,1018.0,82.831,3.9389,23.589,1086.0,550.26,11.818
4.286,1018.4,79.291,4.7088,29.99,1095.5,534.69,13.432
5.3698,1018.9,75.632,5.1149,33.3,1100.0,526.12,14.201
6.6413,1018.8,74.941,5.0552,32.588,1100.3,528.71,14.151
7.7326,1018.6,68.226,5.1323,33.135,1100.1,526.34,14.183
8.0233,1018.5,68.07,5.0017,32.405,1100.0,528.66,13.993
7.9698,1018.5,65.168,5.1206,33.261,1099.7,525.95,14.226
7.8002,1018.5,66.504,5.0613,32.82,1100.0,526.95,14.219
6.2488,1019.7,71.271,4.9909,32.521,1100.1,527.3,14.027
4.9889,1020.4,78.892,4.7961,31.02,1096.4,530.83,13.606
5.2592,1021.0,74.528,3.7552,23.075,1083.2,550.11,11.698
5.4882,1021.4,76.644,3.7435,23.275,1083.9,549.87,11.813
5.5021,1021.5,78.915,4.9731,32.395,1098.0,527.38,13.991
5.2458,1021.5,77.855,4.4496,28.48,1091.6,536.69,13.098
4.8703,1021.4,80.508,3.7381,23.123,1083.5,549.96,11.679
4.4546,1021.2,82.186,3.7083,22.942,1082.5,550.06,11.684
4.1162,1021.0,81.465,3.7844,23.363,1084.8,550.09,11.803
3.7782,1021.0,81.302,3.8672,23.587,1086.1,550.33,11.859
3.6309,1020.8,80.602,3.868,23.552,1085.9,550.0,11.826
3.2926,1021.2,81.57,3.8579,23.507,1085.8,550.03,11.793
3.2833,1021.6,81.89,3.8664,23.486,1085.7,550.15,11.759
3.1912,1021.9,77.917,3.8651,23.478,1085.6,550.04,11.847
3.4002,1022.3,76.539,3.8401,23.322,1084.8,550.31,11.781
4.1443,1022.2,74.524,3.7972,23.155,1083.1,549.42,11.737
5.1362,1022.3,70.872,4.9871,32.407,1099.8,527.96,14.07
5.9469,1022.0,67.97,4.8975,31.746,1099.8,529.86,14.02
7.0062,1021.5,62.839,5.0925,33.1,1099.7,525.78,14.137
7.8543,1020.9,59.189,4.9598,31.962,1100.0,530.81,13.925
8.034,1020.5,60.675,5.1382,33.042,1099.5,526.75,14.273
6.7981,1021.1,70.023,5.0905,33.14,1099.7,526.2,14.07
5.74,1021.4,74.475,5.1665,33.858,1100.0,523.38,14.397
4.9057,1021.5,78.65,4.0818,25.566,1086.8,544.39,12.38
4.7055,1021.8,79.913,3.8916,23.732,1085.6,550.07,11.974
4.695,1021.6,79.01,3.9221,23.621,1085.8,550.0,11.933
4.313,1021.4,80.193,4.8576,30.696,1097.4,532.73,13.629
4.1112,1021.5,80.651,4.1327,25.41,1086.5,544.42,12.328
3.9896,1021.6,80.168,3.8217,23.154,1082.7,550.06,11.69
3.3475,1021.5,81.738,3.8337,23.182,1083.2,550.07,11.746
2.8071,1021.2,83.433,3.9011,23.449,1084.8,549.93,11.902
2.4609,1020.8,83.85,3.8987,23.367,1084.4,550.11,11.858
2.3284,1020.6,83.991,3.9112,23.436,1084.6,550.16,11.782
2.2007,1020.6,83.187,3.8831,23.464,1084.9,550.16,11.784
2.1163,1020.7,83.337,3.8915,23.422,1085.0,550.31,11.716
2.4392,1020.7,83.212,3.9252,23.638,1086.2,550.09,11.85
3.143,1021.1,82.666,3.9686,23.636,1086.2,549.98,11.943
3.9261,1021.0,82.709,5.1328,33.499,1099.9,524.69,14.281
5.1585,1020.7,84.435,5.0627,33.076,1100.2,526.98,14.227
6.9957,1020.3,77.675,5.1639,33.315,1099.8,526.51,14.132
8.5434,1019.8,71.235,5.0302,32.249,1099.8,530.12,13.891
9.3427,1019.6,67.742,5.2983,33.702,1099.8,524.77,14.263
9.5793,1019.5,67.542,5.1586,32.817,1100.3,527.68,14.166
9.5481,1019.3,68.379,5.186,33.024,1099.8,527.42,14.148
9.0151,1019.0,69.982,5.1123,32.776,1100.0,528.07,14.147
8.3282,1018.9,73.777,5.1666,33.348,1100.1,526.06,14.225
7.5475,1019.4,76.319,5.235,34.052,1100.0,523.81,14.398
6.862,1019.6,77.369,5.1839,33.897,1100.0,524.08,14.307
5.4249,1019.7,80.521,4.1088,25.761,1086.6,543.86,12.359
4.5596,1019.5,82.246,3.9098,23.449,1083.8,549.8,11.867
4.2446,1019.3,82.143,3.8443,23.176,1082.4,550.03,11.746
3.7933,1019.1,82.143,3.8472,23.397,1083.6,550.12,11.789
3.647,1018.8,81.64,3.9296,23.745,1085.4,549.88,11.861
3.6128,1018.9,80.415,3.9211,23.605,1084.4,549.91,11.821
3.2907,1019.2,80.625,3.9144,23.621,1084.5,549.83,11.829
3.2959,1019.1,82.939,3.9385,23.557,1084.6,550.09,11.799
4.1687,1018.8,85.963,3.9451,23.67,1085.4,549.85,11.828
5.0733,1018.7,87.857,3.9656,23.769,1085.4,549.85,11.799
5.1324,1019.0,85.965,3.9602,23.727,1085.1,549.98,11.746
5.2317,1018.7,86.295,3.9905,23.628,1084.4,550.18,11.849
5.4516,1018.6,85.478,4.1138,24.522,1089.4,550.03,12.072
6.9665,1018.6,88.934,5.2433,33.085,1099.9,527.0,14.135
8.4092,1018.7,82.426,5.1845,32.573,1100.1,528.3,14.154
9.5288,1018.4,75.333,5.2073,32.727,1100.0,527.67,14.077
10.224,1018.0,70.697,5.1602,32.33,1100.2,528.99,14.068
10.307,1018.0,70.102,5.2095,32.777,1100.0,527.71,14.088
10.024,1017.4,68.396,5.1522,32.526,1099.9,528.33,14.039
9.302,1017.2,71.515,5.1816,32.887,1100.0,526.98,14.145
8.529,1017.5,76.486,5.1537,32.726,1100.1,527.51,14.195
7.6368,1017.7,78.513,5.1998,33.12,1100.1,526.11,14.199
6.7718,1017.8,81.128,5.1529,32.894,1100.2,526.52,14.119
6.3647,1017.9,83.228,3.8568,23.285,1083.5,550.04,11.773
6.3244,1018.1,82.127,3.8896,23.333,1083.6,550.29,11.838
6.6493,1018.3,81.34,3.909,23.574,1084.8,550.03,11.863
7.248,1018.5,80.268,3.938,23.691,1085.5,550.06,11.897
7.6843,1018.7,76.573,3.9571,23.728,1085.5,549.63,11.974
7.6884,1018.5,74.062,3.9102,23.388,1083.7,550.03,11.808
7.608,1018.5,74.348,3.8837,23.283,1082.9,550.01,11.707
7.5538,1018.5,72.749,3.9133,23.521,1084.3,549.9,11.704
7.6821,1018.1,77.47,3.9223,23.518,1084.3,549.91,11.763
7.6714,1017.9,83.097,3.9238,23.513,1084.1,550.06,11.725
7.3944,1018.1,84.633,3.9106,23.482,1084.2,549.87,11.688
7.4408,1018.5,82.596,3.9157,23.487,1084.2,549.85,11.65
7.7345,1019.4,80.656,3.9443,23.691,1085.6,550.08,11.894
7.5732,1020.2,81.655,4.3635,27.164,1089.4,540.41,12.707
6.8494,1020.6,84.346,5.0884,32.633,1100.1,527.23,14.045
6.8259,1020.7,86.022,5.1688,33.131,1100.1,525.57,14.247
7.2384,1020.6,85.363,5.1001,32.606,1099.7,527.64,14.005
7.7793,1020.6,83.653,3.8538,23.494,1082.4,549.15,11.769
7.688,1020.7,83.466,5.1469,32.974,1099.9,526.04,14.129
7.7465,1020.8,83.385,5.1245,32.832,1100.2,526.31,14.226
7.6774,1020.9,83.868,5.1782,33.0,1099.9,525.98,14.212
7.2517,1022.2,84.066,3.8523,23.298,1084.3,549.96,11.881
6.8228,1022.7,84.26,3.867,23.295,1084.4,549.96,11.937
6.2108,1023.4,84.759,3.9392,23.482,1085.3,549.7,11.938
5.7572,1023.6,85.689,3.9352,23.582,1086.3,550.02,11.965
5.2828,1023.7,86.487,3.9368,23.421,1085.3,549.86,11.958
4.7938,1023.7,87.22,3.9196,23.48,1085.4,550.03,11.882
4.7429,1023.3,89.138,3.9362,23.311,1084.7,549.95,11.891
5.1013,1023.4,88.484,3.8914,22.942,1082.6,550.03,11.746
5.1529,1023.2,87.517,3.8795,23.053,1082.8,549.96,11.721
4.9803,1022.6,86.743,3.8715,23.084,1082.7,549.97,11.752
4.68,1022.7,86.145,3.8907,23.025,1082.5,550.0,11.789
4.2975,1022.8,86.582,3.8647,22.991,1082.5,550.04,11.828
4.2351,1022.9,85.438,3.8403,22.982,1082.9,550.31,11.866
4.551,1023.2,85.612,3.8838,23.084,1083.1,550.09,11.905
5.7782,1023.0,84.913,3.9643,23.441,1084.0,549.81,11.943
7.8002,1023.2,82.731,4.8209,29.796,1094.5,535.3,13.316
9.5111,1022.8,73.823,5.1551,32.332,1099.8,529.92,13.941
10.268,1022.2,70.773,5.2093,32.557,1100.0,528.68,14.015
10.593,1021.6,68.231,5.1744,32.592,1100.0,528.52,14.078
10.87,1020.9,69.778,5.3064,33.014,1099.9,527.45,14.168
10.677,1020.8,72.328,5.2342,32.668,1100.2,528.44,14.072
10.354,1020.8,74.555,5.2493,32.962,1100.3,527.26,14.179
9.5336,1020.5,80.082,5.2135,32.767,1099.9,528.05,13.974
8.5805,1021.0,84.365,5.2915,33.581,1100.1,525.49,14.175
8.0537,1021.1,86.389,5.1975,33.208,1100.0,526.37,14.136
7.5792,1021.4,86.49,4.1295,25.184,1086.8,546.08,12.233
7.0783,1021.1,88.029,3.9468,23.561,1084.1,550.09,11.781
6.2913,1020.8,89.392,3.9715,23.629,1084.5,550.07,11.902
5.8975,1020.6,89.393,4.0477,24.011,1086.5,549.95,11.991
5.6982,1020.7,88.389,4.0429,23.97,1086.4,550.06,12.0
5.541,1020.4,88.739,4.0028,23.811,1085.1,550.07,12.014
5.7519,1019.9,92.271,4.1201,23.871,1086.4,550.22,12.002
7.3717,1019.6,93.666,4.0536,23.782,1085.4,549.95,12.005
7.5535,1019.8,89.555,3.9619,23.565,1083.9,549.95,11.856
6.6335,1019.7,91.02,4.0114,23.775,1085.2,550.04,11.852
5.5764,1019.9,88.656,4.0565,23.921,1085.9,550.1,11.891
4.6285,1020.2,91.679,4.04,23.84,1085.6,549.84,11.862
4.5385,1020.2,93.685,4.0707,23.786,1085.8,550.14,11.779
6.2147,1020.1,98.196,4.1919,24.097,1086.7,550.0,11.828
10.838,1020.0,86.697,4.1068,24.057,1086.3,549.93,11.838
12.845,1019.7,72.761,4.1522,24.081,1086.7,550.19,11.844
13.582,1019.0,72.417,4.1452,24.11,1086.6,549.87,11.8
14.331,1018.3,73.685,4.0803,23.74,1084.0,550.09,11.758
14.851,1017.8,76.259,4.1357,24.254,1087.0,550.22,11.794
15.099,1017.6,76.79,4.1451,24.329,1087.2,550.33,11.891
14.847,1017.3,79.355,4.1048,24.244,1087.0,549.87,11.845
13.621,1017.4,84.17,4.0292,24.034,1086.2,550.09,11.751
